,Position,Track Name,Artist,Streams,URL,Date,Region
20129,130,The Scientist,Coldplay,1901,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-11,ec
20336,137,The Scientist,Coldplay,1848,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-12,ec
20532,133,The Scientist,Coldplay,2063,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-13,ec
20743,144,The Scientist,Coldplay,1737,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-14,ec
20947,148,The Scientist,Coldplay,1675,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-15,ec
21142,143,The Scientist,Coldplay,1661,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-16,ec
21326,127,The Scientist,Coldplay,2034,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-17,ec
21540,141,The Scientist,Coldplay,1853,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-18,ec
21729,130,The Scientist,Coldplay,1911,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-19,ec
21929,130,The Scientist,Coldplay,2005,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-20,ec
22139,140,The Scientist,Coldplay,1893,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-21,ec
22351,152,The Scientist,Coldplay,1801,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-22,ec
22546,147,The Scientist,Coldplay,1649,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-23,ec
22724,125,The Scientist,Coldplay,2009,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-24,ec
22948,149,The Scientist,Coldplay,1824,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-25,ec
23146,147,The Scientist,Coldplay,1849,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-26,ec
23358,159,The Scientist,Coldplay,1789,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-27,ec
23574,175,The Scientist,Coldplay,1758,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-28,ec
23766,167,The Scientist,Coldplay,1837,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-29,ec
23960,161,The Scientist,Coldplay,1692,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-04-30,ec
24136,137,The Scientist,Coldplay,1969,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-01,ec
24332,133,The Scientist,Coldplay,1976,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-02,ec
24540,141,The Scientist,Coldplay,1866,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-03,ec
24737,138,The Scientist,Coldplay,1989,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-04,ec
24957,158,The Scientist,Coldplay,1900,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-05,ec
25148,149,The Scientist,Coldplay,1952,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-06,ec
25349,150,The Scientist,Coldplay,1737,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-07,ec
25520,121,The Scientist,Coldplay,2076,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-08,ec
25740,141,The Scientist,Coldplay,1938,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-09,ec
25930,131,The Scientist,Coldplay,1981,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-10,ec
26128,129,The Scientist,Coldplay,1995,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-11,ec
26352,153,The Scientist,Coldplay,1899,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-12,ec
26565,166,The Scientist,Coldplay,1835,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-13,ec
26752,153,The Scientist,Coldplay,1614,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-14,ec
26914,115,The Scientist,Coldplay,2096,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-15,ec
27136,137,The Scientist,Coldplay,1996,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-16,ec
27343,144,The Scientist,Coldplay,1902,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-17,ec
27557,158,The Scientist,Coldplay,1948,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-18,ec
27769,170,The Scientist,Coldplay,1810,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-19,ec
27974,175,The Scientist,Coldplay,1746,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-20,ec
28163,164,The Scientist,Coldplay,1659,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-21,ec
28333,134,The Scientist,Coldplay,1979,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-22,ec
28555,156,The Scientist,Coldplay,1823,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-23,ec
28752,153,The Scientist,Coldplay,1831,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-24,ec
28959,160,The Scientist,Coldplay,1871,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-25,ec
29160,161,The Scientist,Coldplay,1944,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-26,ec
29362,163,The Scientist,Coldplay,1808,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-27,ec
29554,155,The Scientist,Coldplay,1791,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-28,ec
29731,132,The Scientist,Coldplay,2087,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-29,ec
29952,153,The Scientist,Coldplay,1948,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-01,ec
30157,158,The Scientist,Coldplay,1868,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-03,ec
30348,149,The Scientist,Coldplay,1747,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-04,ec
30511,112,The Scientist,Coldplay,2223,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-05,ec
30718,119,The Scientist,Coldplay,2206,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-06,ec
30925,126,The Scientist,Coldplay,2154,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-07,ec
31118,119,The Scientist,Coldplay,2303,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-08,ec
31336,137,The Scientist,Coldplay,2234,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-09,ec
31546,147,The Scientist,Coldplay,2137,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-10,ec
31742,143,The Scientist,Coldplay,1990,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-11,ec
31908,109,The Scientist,Coldplay,2358,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-12,ec
32124,125,The Scientist,Coldplay,2182,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-13,ec
32320,121,The Scientist,Coldplay,2258,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-14,ec
32525,126,The Scientist,Coldplay,2297,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-15,ec
32754,155,The Scientist,Coldplay,2104,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-16,ec
32949,150,The Scientist,Coldplay,2119,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-17,ec
33147,148,The Scientist,Coldplay,1895,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-18,ec
33315,116,The Scientist,Coldplay,2296,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-19,ec
33527,128,The Scientist,Coldplay,2192,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-20,ec
33721,122,The Scientist,Coldplay,2268,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-21,ec
33926,127,The Scientist,Coldplay,2245,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-22,ec
34148,149,The Scientist,Coldplay,2130,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-23,ec
34358,159,The Scientist,Coldplay,2054,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-24,ec
34553,154,The Scientist,Coldplay,1806,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-25,ec
34721,122,The Scientist,Coldplay,2196,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-26,ec
34922,123,The Scientist,Coldplay,2219,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-27,ec
35125,126,The Scientist,Coldplay,2154,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-28,ec
35334,135,The Scientist,Coldplay,2119,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-29,ec
35542,143,The Scientist,Coldplay,2122,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-06-30,ec
35753,154,The Scientist,Coldplay,2085,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-01,ec
35948,149,The Scientist,Coldplay,1892,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-02,ec
36122,123,The Scientist,Coldplay,2210,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-03,ec
36321,122,The Scientist,Coldplay,2360,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-04,ec
36537,138,The Scientist,Coldplay,2158,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-05,ec
36736,137,The Scientist,Coldplay,2142,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-06,ec
36932,133,The Scientist,Coldplay,2333,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-07,ec
37154,155,The Scientist,Coldplay,2088,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-08,ec
37342,143,The Scientist,Coldplay,1977,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-09,ec
37524,125,The Scientist,Coldplay,2209,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-10,ec
37729,130,The Scientist,Coldplay,2197,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-11,ec
37935,136,The Scientist,Coldplay,2189,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-12,ec
38140,141,The Scientist,Coldplay,2206,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-13,ec
38362,163,The Scientist,Coldplay,2087,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-14,ec
38399,200,Miracles (Someone Special),Coldplay,1784,https://open.spotify.com/track/6uJwPeBGb3swi85TSr9iIz,2017-07-14,ec
38563,164,The Scientist,Coldplay,2097,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-15,ec
38753,154,The Scientist,Coldplay,1909,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-16,ec
38920,121,The Scientist,Coldplay,2360,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-17,ec
39124,125,The Scientist,Coldplay,2446,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-18,ec
39331,132,The Scientist,Coldplay,2348,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-19,ec
39525,126,The Scientist,Coldplay,2495,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-20,ec
39751,152,The Scientist,Coldplay,2329,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-21,ec
39951,152,The Scientist,Coldplay,2203,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-22,ec
40150,151,The Scientist,Coldplay,1971,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-23,ec
40317,118,The Scientist,Coldplay,2419,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-24,ec
40533,134,The Scientist,Coldplay,2282,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-25,ec
40730,131,The Scientist,Coldplay,2252,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-26,ec
40940,141,The Scientist,Coldplay,2190,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-27,ec
41142,143,The Scientist,Coldplay,2193,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-28,ec
41365,166,The Scientist,Coldplay,1975,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-29,ec
41564,165,The Scientist,Coldplay,1713,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-30,ec
41743,144,The Scientist,Coldplay,1983,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-07-31,ec
41941,142,The Scientist,Coldplay,2048,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-01,ec
42140,141,The Scientist,Coldplay,2088,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-02,ec
42345,146,The Scientist,Coldplay,2075,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-03,ec
42576,177,The Scientist,Coldplay,1936,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-04,ec
42784,185,The Scientist,Coldplay,1802,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-05,ec
42966,167,The Scientist,Coldplay,1684,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-06,ec
43137,138,The Scientist,Coldplay,2020,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-07,ec
43342,143,The Scientist,Coldplay,2086,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-08,ec
43550,151,The Scientist,Coldplay,2085,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-09,ec
43752,153,The Scientist,Coldplay,2067,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-10,ec
43978,179,The Scientist,Coldplay,1918,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-11,ec
44183,184,The Scientist,Coldplay,1749,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-12,ec
44352,153,The Scientist,Coldplay,1801,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-13,ec
44546,147,The Scientist,Coldplay,2004,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-14,ec
44751,152,The Scientist,Coldplay,2044,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-15,ec
44956,157,The Scientist,Coldplay,1999,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-16,ec
45141,142,The Scientist,Coldplay,2252,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-17,ec
45360,161,The Scientist,Coldplay,2109,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-18,ec
45578,179,The Scientist,Coldplay,1917,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-19,ec
45773,174,The Scientist,Coldplay,1711,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-20,ec
45931,132,The Scientist,Coldplay,2135,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-21,ec
46135,136,The Scientist,Coldplay,2258,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-22,ec
46341,142,The Scientist,Coldplay,2206,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-23,ec
46549,150,The Scientist,Coldplay,2185,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-24,ec
46766,167,The Scientist,Coldplay,1988,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-25,ec
46992,193,The Scientist,Coldplay,1890,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-26,ec
47170,171,The Scientist,Coldplay,1688,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-27,ec
47340,141,The Scientist,Coldplay,2075,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-28,ec
47538,139,The Scientist,Coldplay,2131,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-29,ec
47736,137,The Scientist,Coldplay,2256,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-30,ec
47940,141,The Scientist,Coldplay,2269,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-31,ec
48154,155,The Scientist,Coldplay,2048,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-01,ec
48369,170,The Scientist,Coldplay,1995,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-02,ec
48573,174,The Scientist,Coldplay,1777,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-03,ec
48745,146,The Scientist,Coldplay,2036,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-04,ec
48961,162,The Scientist,Coldplay,1896,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-05,ec
49149,150,The Scientist,Coldplay,2055,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-06,ec
49351,152,The Scientist,Coldplay,2116,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-07,ec
49572,173,The Scientist,Coldplay,2099,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-08,ec
49781,182,The Scientist,Coldplay,1952,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-09,ec
49974,175,The Scientist,Coldplay,1785,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-10,ec
50148,149,The Scientist,Coldplay,2120,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-11,ec
50346,147,The Scientist,Coldplay,2221,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-12,ec
50547,148,The Scientist,Coldplay,2143,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-13,ec
50743,144,The Scientist,Coldplay,2300,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-14,ec
50959,160,The Scientist,Coldplay,2169,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-15,ec
51173,174,The Scientist,Coldplay,2088,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-16,ec
51369,170,The Scientist,Coldplay,1891,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-17,ec
51548,149,The Scientist,Coldplay,2252,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-18,ec
51764,165,The Scientist,Coldplay,2140,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-19,ec
51962,163,The Scientist,Coldplay,2089,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-20,ec
52155,156,The Scientist,Coldplay,2152,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-21,ec
52370,171,The Scientist,Coldplay,2019,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-22,ec
52584,185,The Scientist,Coldplay,1968,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-23,ec
52771,172,The Scientist,Coldplay,1870,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-24,ec
52948,149,The Scientist,Coldplay,2092,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-25,ec
53146,147,The Scientist,Coldplay,2202,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-26,ec
53357,158,The Scientist,Coldplay,2061,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-27,ec
53540,141,The Scientist,Coldplay,2323,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-28,ec
53742,143,The Scientist,Coldplay,2394,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-29,ec
53938,139,The Scientist,Coldplay,2441,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-09-30,ec
54129,130,The Scientist,Coldplay,2321,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-01,ec
54311,112,The Scientist,Coldplay,2495,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-02,ec
54511,112,The Scientist,Coldplay,2577,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-03,ec
54720,121,The Scientist,Coldplay,2482,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-04,ec
54906,107,The Scientist,Coldplay,2774,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-05,ec
55137,138,The Scientist,Coldplay,2332,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-06,ec
55362,163,The Scientist,Coldplay,2184,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-07,ec
55550,151,The Scientist,Coldplay,2087,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-08,ec
55743,144,The Scientist,Coldplay,2166,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-09,ec
55920,121,The Scientist,Coldplay,2326,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-10,ec
56120,121,The Scientist,Coldplay,2333,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-11,ec
56321,122,The Scientist,Coldplay,2487,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-12,ec
56545,146,The Scientist,Coldplay,2343,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-13,ec
56754,155,The Scientist,Coldplay,2256,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-14,ec
56938,139,The Scientist,Coldplay,2198,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-15,ec
57119,120,The Scientist,Coldplay,2327,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-16,ec
57319,120,The Scientist,Coldplay,2514,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-17,ec
57525,126,The Scientist,Coldplay,2423,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-18,ec
57728,129,The Scientist,Coldplay,2420,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-19,ec
57949,150,The Scientist,Coldplay,2349,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-20,ec
58155,156,The Scientist,Coldplay,2285,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-21,ec
58342,143,The Scientist,Coldplay,2165,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-22,ec
58517,118,The Scientist,Coldplay,2402,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-23,ec
58723,124,The Scientist,Coldplay,2547,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-24,ec
58922,123,The Scientist,Coldplay,2554,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-25,ec
59128,129,The Scientist,Coldplay,2410,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-26,ec
59344,145,The Scientist,Coldplay,2353,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-27,ec
59573,174,The Scientist,Coldplay,2048,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-28,ec
59752,153,The Scientist,Coldplay,2035,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-29,ec
59936,137,The Scientist,Coldplay,2171,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-30,ec
60148,149,The Scientist,Coldplay,2208,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-31,ec
60345,146,The Scientist,Coldplay,2238,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-01,ec
60556,157,The Scientist,Coldplay,2217,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-02,ec
60759,160,The Scientist,Coldplay,2058,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-03,ec
60957,158,The Scientist,Coldplay,2053,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-04,ec
61141,142,The Scientist,Coldplay,2226,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-05,ec
